Dia;LinhaProducao;Hora;OEE;Produto;Paradas;TempoTotalParada
2026-03-16;PET;06:00;07:00;66.27;060101202092 - MAGUARY SELECAO UVA E MACA 6X1350ML;GA4032 - Atraso na retirada de pallet (empilhadeira) | GN4001 -                                    Falta de Garrafas | 999 - Microparada;0:19:43.524
2026-03-16;PET;07:00;08:00;12.55;060101202092 - MAGUARY SELECAO UVA E MACA 6X1350ML;GA4032 - Atraso na retirada de pallet (empilhadeira) | 999 - Microparada;0:51:35.587
2026-03-16;PET;08:00;09:00;71.48;060101202092 - MAGUARY SELECAO UVA E MACA 6X1350ML;GA4032 - Atraso na retirada de pallet (empilhadeira) | GN4001 -                                    Falta de Garrafas | 999 - Microparada;0:18:25.767
2026-03-16;PET;09:00;09:35;60.23;060101202092 - MAGUARY SELECAO UVA E MACA 6X1350ML;999999999 - Parada Nao Informada | GO4055 - Falha na formaçăo de camadas | 999 - Microparada;0:12:41.230
2026-03-16;SIG I;21:00;22:00;0.0;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GO1107 -                                    Setup - Esterilizaçăo | GO1094 -                                    CIP Soda;1:00:00.000
2026-03-16;SIG I;22:00;23:00;10.04;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GU1004 -                                   Falta de Vapor | GO1107 -                                    Setup - Esterilizaçăo;0:59:53.947
2026-03-16;SIG I;23:00;00:00;5.42;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GU1004 -                                   Falta de Vapor | GQ1009 -                                   Setup - Análise;0:59:48.784
2026-03-16;SIG I;00:00;01:00;29.69;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GQ1009 -                                   Setup - Análise | GM1098 - Aguardando manutençăo mecânica;0:53:26.933
2026-03-16;SIG I;01:00;02:00;24.86;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GM1098 - Aguardando manutençăo mecânica;0:44:04.241
2026-03-16;SIG I;02:00;03:00;17.8;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GM1028 - Falha na aplicaçăo de tampas | GM1098 - Aguardando manutençăo mecânica | GM1020 - Falha no Transporte Enchedora - Acumulador;0:46:37.896
2026-03-16;SIG I;03:00;04:00;33.23;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GM1028 - Falha na aplicaçăo de tampas | GM1032 - Falha na Transferęncia para pinça | GM1043 - Falha no envolvimento com a caixa;0:35:19.646
2026-03-16;SIG I;04:00;05:00;46.45;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GM1032 - Falha na Transferęncia para pinça | GM1043 - Falha no envolvimento com a caixa | GM1028 - Falha na aplicaçăo de tampas;0:22:45.669
2026-03-16;SIG I;05:00;06:00;34.09;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GM1028 - Falha na aplicaçăo de tampas | GM1032 - Falha na Transferęncia para pinça | GM1002 - Falha no Feeder (Alimentaçăo Roda Mandril) | 999 - Microparada;0:31:18.737
2026-03-16;SIG I;06:00;06:06;17.04;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GM1028 - Falha na aplicaçăo de tampas;0:04:47.704
2026-03-16;SIG I;06:06;07:00;26.1;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GM1028 - Falha na aplicaçăo de tampas | GM1043 - Falha no envolvimento com a caixa | GM1002 - Falha no Feeder (Alimentaçăo Roda Mandril);0:34:55.354
2026-03-16;SIG I;07:00;08:00;26.83;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GE1028 - Falha na aplicaçăo de tampas | GM1043 - Falha no envolvimento com a caixa | GM1028 - Falha na aplicaçăo de tampas;0:37:59.130
2026-03-16;SIG I;08:00;09:00;3.61;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GM1040 - Falha no braço selecionador | GE1028 - Falha na aplicaçăo de tampas | GM1002 - Falha no Feeder (Alimentaçăo Roda Mandril) | 999 - Microparada;0:55:28.827
2026-03-16;SIG I;09:00;09:35;46.58;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;999999999 - Parada Nao Informada | GM1028 - Falha na aplicaçăo de tampas | GM1002 - Falha no Feeder (Alimentaçăo Roda Mandril) | GM1042 - Falha no esquadrejamento das embalagens | 999 - Microparada | GM1043 - Falha no envolvimento com a caixa;0:17:03.881
2026-03-16;SIG II;21:00;21:47;23.54;060105302013 - NATURAL TEA  CHA BRANCO C/ LICHIA 12X1000ML;GR2181 -                                   Setup - Entrada de Suco | GO2098 -                                    Setup - Enxague | GM2098 - Aguardando manutençăo mecânica | GQ2005 -                                   Aguardando Análise;0:42:46.392
2026-03-16;SIG II;21:47;22:00;0.0;060100802027 - PPB MAGUARY MARACUJA 12X1000ML;GM2098 - Aguardando manutençăo mecânica;0:12:02.110
2026-03-16;SIG II;22:00;23:00;0.01;060100802027 - PPB MAGUARY MARACUJA 12X1000ML;GM2098 - Aguardando manutençăo mecânica;0:59:54.390
2026-03-16;SIG II;23:00;00:00;26.76;060100802027 - PPB MAGUARY MARACUJA 12X1000ML;GM2098 - Aguardando manutençăo mecânica;0:38:25.057
2026-03-16;SIG II;00:00;01:00;57.3;060100802027 - PPB MAGUARY MARACUJA 12X1000ML;GM2098 - Aguardando manutençăo mecânica | GM2028 - Falha na aplicaçăo de tampas | GM2036 - Falha no bombeamento para o rolo | GM2002 - Falha no Feeder (Alimentaçăo Roda Mandril) | GM2019 - Falha no Sistema de Vácuo da Enchedora | GM2042 - Falha no esquadrejamento das embalagens | GM2022 - Falha no Cabeçote de Saída Acumulador | GE2019 - Falha no Sistema de Vácuo da Enchedora;0:12:48.116
2026-03-16;SIG II;01:00;02:00;38.68;060100802027 - PPB MAGUARY MARACUJA 12X1000ML;GM2042 - Falha no esquadrejamento das embalagens | GM2019 - Falha no Sistema de Vácuo da Enchedora | GM2028 - Falha na aplicaçăo de tampas | GM2022 - Falha no Cabeçote de Saída Acumulador | GM2056 - Falha na Captura;0:25:33.631
2026-03-16;SIG II;02:00;03:00;49.93;060100802027 - PPB MAGUARY MARACUJA 12X1000ML;GM2019 - Falha no Sistema de Vácuo da Enchedora | GM2042 - Falha no esquadrejamento das embalagens | GM2028 - Falha na aplicaçăo de tampas | GE2023 - Falha no Transporte de Entrada do Aplicador de Tampas;0:16:08.886
2026-03-16;SIG II;03:00;04:00;54.96;060100802027 - PPB MAGUARY MARACUJA 12X1000ML;GM2019 - Falha no Sistema de Vácuo da Enchedora | GM2043 - Falha no envolvimento com a caixa | GM2022 - Falha no Cabeçote de Saída Acumulador | GE2019 - Falha no Sistema de Vácuo da Enchedora;0:11:26.406
2026-03-16;SIG II;04:00;05:00;33.97;060100802027 - PPB MAGUARY MARACUJA 12X1000ML;GM2019 - Falha no Sistema de Vácuo da Enchedora | GM2031 - Falha no selecionador de tampas;0:31:12.517
2026-03-16;SIG II;05:00;05:50;48.5;060100802027 - PPB MAGUARY MARACUJA 12X1000ML;GR2181 -                                   Setup - Entrada de Suco | GO2098 -                                    Setup - Enxague | GM2042 - Falha no esquadrejamento das embalagens | GM2019 - Falha no Sistema de Vácuo da Enchedora | GM2031 - Falha no selecionador de tampas;0:41:41.349
2026-03-16;SIG II;05:50;06:00;38.35;060100102021 - PPB MAGUARY ABACAXI 12X1000ML;GM2019 - Falha no Sistema de Vácuo da Enchedora;0:05:21.740
2026-03-16;SIG II;06:00;07:00;13.48;060100102021 - PPB MAGUARY ABACAXI 12X1000ML;GM2017 - Falha na Transferęncia para Esteira de saída | GM2019 - Falha no Sistema de Vácuo da Enchedora;0:50:06.323
2026-03-16;SIG II;07:00;08:00;32.6;060100102021 - PPB MAGUARY ABACAXI 12X1000ML;GM2017 - Falha na Transferęncia para Esteira de saída | GM2002 - Falha no Feeder (Alimentaçăo Roda Mandril) | GU2001 -                                   Falta de Água | 999 - Microparada | GM2022 - Falha no Cabeçote de Saída Acumulador;0:34:07.017
2026-03-16;SIG II;08:00;09:00;68.47;060100102021 - PPB MAGUARY ABACAXI 12X1000ML;GM2028 - Falha na aplicaçăo de tampas | 999999999 - Parada Nao Informada;0:07:12.679
2026-03-16;SIG II;09:00;09:35;34.56;060100102021 - PPB MAGUARY ABACAXI 12X1000ML;GR2084 -                                   Aguardando Formulaçăo | 999999999 - Parada Nao Informada | GM2017 - Falha na Transferęncia para Esteira de saída | 999 - Microparada;0:26:25.403
2026-03-16;SIG III;21:00;22:00;67.9;060102902034 - MAGUARY FRUIT SHOOT MORANGO HB 27X150ML;GM3043 - Falha no envolvimento com a caixa | GM3042 - Falha no esquadrejamento das embalagens | GM3021 - Falha no Cabeçote de Entrada Acumulador;0:17:18.514
2026-03-16;SIG III;22:00;23:00;81.35;060102902034 - MAGUARY FRUIT SHOOT MORANGO HB 27X150ML;GR3084 -                                   Aguardando Formulaçăo | GM3043 - Falha no envolvimento com a caixa | GM3042 - Falha no esquadrejamento das embalagens | 999999999 - Parada Nao Informada | GM3056 - Falha na Captura;0:15:16.770
2026-03-16;SIG III;23:00;00:00;95.41;060102902034 - MAGUARY FRUIT SHOOT MORANGO HB 27X150ML;GR3181 -                                   Setup - Entrada de Suco | GO3098 -                                    Setup - Enxague;0:55:10.980
2026-03-16;SIG III;00:00;00:23;36.37;060102902034 - MAGUARY FRUIT SHOOT MORANGO HB 27X150ML;GR3181 -                                   Setup - Entrada de Suco | GM3042 - Falha no esquadrejamento das embalagens;0:18:15.081
2026-03-16;SIG III;00:23;01:00;68.58;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM3043 - Falha no envolvimento com a caixa | GM3042 - Falha no esquadrejamento das embalagens;0:10:34.123
2026-03-16;SIG III;01:00;02:00;31.5;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM3043 - Falha no envolvimento com a caixa | GM3042 - Falha no esquadrejamento das embalagens;0:40:32.299
2026-03-16;SIG III;02:00;03:00;78.06;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM3043 - Falha no envolvimento com a caixa | GM3083 - Falha no Trasnsporte de Saída da Shrink | GM3041 - Falha na separaçăo de embalagens | GM3042 - Falha no esquadrejamento das embalagens;0:11:41.620
2026-03-16;SIG III;03:00;04:00;75.24;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM3043 - Falha no envolvimento com a caixa | GM3041 - Falha na separaçăo de embalagens | GM3042 - Falha no esquadrejamento das embalagens;0:13:10.783
2026-03-16;SIG III;04:00;05:00;78.64;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM3043 - Falha no envolvimento com a caixa;0:11:34.200
2026-03-16;SIG III;05:00;06:00;76.12;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM3056 - Falha na Captura;0:12:59.920
2026-03-16;SIG III;06:00;07:00;73.07;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM3043 - Falha no envolvimento com a caixa | GM3002 - Falha no Feeder (Alimentaçăo Roda Mandril) | 999 - Microparada;0:13:34.239
2026-03-16;SIG III;07:00;08:00;79.72;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM3043 - Falha no envolvimento com a caixa | GM3056 - Falha na Captura | GR3074 -                                   Falha na pasteurizaçăo | 999999999 - Parada Nao Informada;0:13:36.570
2026-03-16;SIG III;08:00;09:00;72.07;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GA3032 - Atraso na retirada de pallet (empilhadeira) | GM3083 - Falha no Trasnsporte de Saída da Shrink | 999 - Microparada;0:15:31.239
2026-03-16;SIG III;09:00;09:35;89.59;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;999 - Microparada | GM3083 - Falha no Trasnsporte de Saída da Shrink | GM3043 - Falha no envolvimento com a caixa;0:02:46.550
2026-03-16;SIG IV;21:00;22:00;69.92;060102902034 - MAGUARY FRUIT SHOOT MORANGO HB 27X150ML;GM6043 - Falha no envolvimento com a caixa | GM6042 - Falha no esquadrejamento das embalagens;0:17:22.514
2026-03-16;SIG IV;22:00;23:00;85.52;060102902034 - MAGUARY FRUIT SHOOT MORANGO HB 27X150ML;GR6067 -                                    Falha no Armazenamento (TQ Formulaçăo) | GM6043 - Falha no envolvimento com a caixa | GM6042 - Falha no esquadrejamento das embalagens;0:14:39.720
2026-03-16;SIG IV;23:00;00:00;87.91;060102902034 - MAGUARY FRUIT SHOOT MORANGO HB 27X150ML;GR6181 -                                    Setup - Entrada de Suco | GO6098 -                                     Setup - Enxague | 999 - Microparada;0:54:50.130
2026-03-16;SIG IV;00:00;00:22;77.31;060102902034 - MAGUARY FRUIT SHOOT MORANGO HB 27X150ML;GR6181 -                                    Setup - Entrada de Suco | GM6042 - Falha no esquadrejamento das embalagens | 999 - Microparada;0:11:44.410
2026-03-16;SIG IV;00:22;01:00;89.17;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM6042 - Falha no esquadrejamento das embalagens;0:03:45.467
2026-03-16;SIG IV;01:00;02:00;77.39;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;;0:00:00.000
2026-03-16;SIG IV;02:00;03:00;70.17;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM6042 - Falha no esquadrejamento das embalagens;0:04:14.497
2026-03-16;SIG IV;03:00;04:00;85.63;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM6042 - Falha no esquadrejamento das embalagens;0:04:55.357
2026-03-16;SIG IV;04:00;05:00;97.58;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM6042 - Falha no esquadrejamento das embalagens;0:01:36.500
2026-03-16;SIG IV;05:00;06:00;92.82;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM6042 - Falha no esquadrejamento das embalagens;0:04:28.657
2026-03-16;SIG IV;06:00;07:00;77.53;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM6027 - Falha na aplicaçăo de canudos | GM6043 - Falha no envolvimento com a caixa | 999999999 - Parada Nao Informada | 999 - Microparada;0:12:33.329
2026-03-16;SIG IV;07:00;08:00;100.33;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM6074 -                                     Falha na pasteurizaçăo;0:02:57.694
2026-03-16;SIG IV;08:00;09:00;77.0;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM6043 - Falha no envolvimento com a caixa | 999 - Microparada | GM6056 - Falha na Captura;0:12:38.866
2026-03-16;SIG IV;09:00;09:35;94.2;060100602096 - MAGUARY FRUIT SHOOT LARANJA HB 27X150ML;GM6043 - Falha no envolvimento com a caixa;0:01:56.910
2026-03-16;PET ZEGLA;00:00;01:00;61.99;060200801007 - CONC LIQ P/ REF MARACUJA DAFRUTA 6X1000 PET PROMO;DO1005 - Falha no Enchimento (Volume) | DM1032 - Falha no acúmulo de garrafas | DM1005 - Falha no Enchimento (Volume) | DM1021 - Falha na aplicaçăo de rótulo | DM1007 - Falha na aplicaçăo de tampa;0:19:41.755
2026-03-16;PET ZEGLA;01:00;02:00;26.22;060200801007 - CONC LIQ P/ REF MARACUJA DAFRUTA 6X1000 PET PROMO;DM1021 - Falha na aplicaçăo de rótulo | DM1122 - Falha no sopro | 999 - Microparada;0:42:14.255
2026-03-16;PET ZEGLA;02:00;03:00;69.07;060200801007 - CONC LIQ P/ REF MARACUJA DAFRUTA 6X1000 PET PROMO;DM1122 - Falha no sopro | DM1007 - Falha na aplicaçăo de tampa | DM1005 - Falha no Enchimento (Volume);0:14:10.344
2026-03-16;PET ZEGLA;03:00;04:00;56.6;060200801007 - CONC LIQ P/ REF MARACUJA DAFRUTA 6X1000 PET PROMO;DM1021 - Falha na aplicaçăo de rótulo | 999 - Microparada | 999999999 - Parada Nao Informada | DM1020 - Falha no Transporte de Saída da Enchedora | DM1007 - Falha na aplicaçăo de tampa;0:21:15.470
2026-03-16;PET ZEGLA;04:00;05:00;60.06;060200801007 - CONC LIQ P/ REF MARACUJA DAFRUTA 6X1000 PET PROMO;DM1021 - Falha na aplicaçăo de rótulo | DO1098 -                                     Setup - Enxague | 999 - Microparada | DM1037 - Falha no envolvimento do filme;0:24:17.367
2026-03-16;PET ZEGLA;05:00;05:40;0.0;060200801007 - CONC LIQ P/ REF MARACUJA DAFRUTA 6X1000 PET PROMO;DO1098 -                                     Setup - Enxague | DR1181 -                                     Setup - Entrada de suco;0:40:50.167
2026-03-16;PET ZEGLA;05:40;06:00;0.7;060200301011 - CONC LIQ P/ REF CAJU DAFRUTA 6X1000 PET PROMO;DR1181 -                                     Setup - Entrada de suco | 999999999 - Parada Nao Informada;0:18:49.944
2026-03-16;PET ZEGLA;06:00;07:00;22.47;060200301011 - CONC LIQ P/ REF CAJU DAFRUTA 6X1000 PET PROMO;DO1005 - Falha no Enchimento (Volume) | 999999999 - Parada Nao Informada | 999 - Microparada;0:42:08.693
2026-03-16;PET ZEGLA;07:00;08:00;81.47;060200301011 - CONC LIQ P/ REF CAJU DAFRUTA 6X1000 PET PROMO;DA1017 -                           Falta de Pré-Forma | DM1025 - Falha no corte do rótulo | 999 - Microparada;0:38:34.879
2026-03-16;PET ZEGLA;08:00;09:00;56.11;060200301011 - CONC LIQ P/ REF CAJU DAFRUTA 6X1000 PET PROMO;DA1017 -                           Falta de Pré-Forma | DM1025 - Falha no corte do rótulo | DM1027 - Falha na Aplicaçăo de Cola da Rotuladora | 999999999 - Parada Nao Informada | 999 - Microparada | DM1037 - Falha no envolvimento do filme;0:28:46.404
2026-03-16;PET ZEGLA;09:00;09:35;33.56;060200301011 - CONC LIQ P/ REF CAJU DAFRUTA 6X1000 PET PROMO;DO1025 - Falha no corte do rótulo | DM1021 - Falha na aplicaçăo de rótulo | 999999999 - Parada Nao Informada | 999 - Microparada;0:21:56.090
2026-03-16;LINHA TETRA 1000 ML;00:00;01:00;4.51;060100301018 - NECTAR CAJU DAFRUTA REFORMULACAO 12X1000ML;DM3181 - Falha na dobradora final;0:57:02.650
2026-03-16;LINHA TETRA 1000 ML;01:00;02:00;0.01;060100301018 - NECTAR CAJU DAFRUTA REFORMULACAO 12X1000ML;DM3181 - Falha na dobradora final;0:59:53.970
2026-03-16;LINHA TETRA 1000 ML;02:00;03:00;0.0;060100301018 - NECTAR CAJU DAFRUTA REFORMULACAO 12X1000ML;DM3181 - Falha na dobradora final;1:00:00.000
2026-03-16;LINHA TETRA 1000 ML;03:00;04:00;0.01;060100301018 - NECTAR CAJU DAFRUTA REFORMULACAO 12X1000ML;DM3181 - Falha na dobradora final | DO3187 -  Setup - Entrada de Suco;0:59:53.970
2026-03-16;LINHA TETRA 1000 ML;04:00;05:00;33.56;060100301018 - NECTAR CAJU DAFRUTA REFORMULACAO 12X1000ML;DM3181 - Falha na dobradora final | DO3187 -  Setup - Entrada de Suco | 999999999 - Parada Nao Informada | 999 - Microparada;0:39:13.580
2026-03-16;LINHA TETRA 1000 ML;05:00;06:00;28.69;060100301018 - NECTAR CAJU DAFRUTA REFORMULACAO 12X1000ML;DM3181 - Falha na dobradora final;0:42:26.149
2026-03-16;LINHA TETRA 1000 ML;06:00;07:00;0.0;060100301018 - NECTAR CAJU DAFRUTA REFORMULACAO 12X1000ML;DM3181 - Falha na dobradora final;1:00:00.000
2026-03-16;LINHA TETRA 1000 ML;07:00;08:00;2.63;060100301018 - NECTAR CAJU DAFRUTA REFORMULACAO 12X1000ML;DM3181 - Falha na dobradora final | DM3183 - Falha no sistema de mandíbulas;0:58:15.094
2026-03-16;LINHA TETRA 1000 ML;08:00;09:00;32.97;060100301018 - NECTAR CAJU DAFRUTA REFORMULACAO 12X1000ML;DM3151 - Falha na formaçăo da caixa | DM3138 - Falha na esteira de entrada | DM3183 - Falha no sistema de mandíbulas | 999 - Microparada;0:39:41.423
2026-03-16;LINHA TETRA 1000 ML;09:00;09:35;78.52;060100301018 - NECTAR CAJU DAFRUTA REFORMULACAO 12X1000ML;999999999 - Parada Nao Informada;0:07:30.004
2026-03-16;LINHA-TETRA-200;00:00;01:00;87.83;060100801028 - REFRESCO SABORIZADO MARACUJA M DAFRUTA PPB 27X200;DM2151 - Falha na formaçăo da caixa;0:06:43.986
2026-03-16;LINHA-TETRA-200;01:00;02:00;93.51;060100801028 - REFRESCO SABORIZADO MARACUJA M DAFRUTA PPB 27X200;DM2133 - Falha no sistema hidráulico;0:03:32.063
2026-03-16;LINHA-TETRA-200;02:00;03:00;48.77;060100801028 - REFRESCO SABORIZADO MARACUJA M DAFRUTA PPB 27X200;DM2151 - Falha na formaçăo da caixa | DM2138 - Falha na esteira de entrada | 999 - Microparada;0:29:58.753
2026-03-16;LINHA-TETRA-200;03:00;04:00;99.21;060100801028 - REFRESCO SABORIZADO MARACUJA M DAFRUTA PPB 27X200;DM2130 - Falha na emenda de embalagem;0:00:04.160
2026-03-16;LINHA-TETRA-200;04:00;05:00;89.18;060100801028 - REFRESCO SABORIZADO MARACUJA M DAFRUTA PPB 27X200;DM2151 - Falha na formaçăo da caixa;0:06:18.164
2026-03-16;LINHA-TETRA-200;05:00;06:00;76.76;060100801028 - REFRESCO SABORIZADO MARACUJA M DAFRUTA PPB 27X200;DZ2008 -                        CIP final de produçăo | 999999999 - Parada Nao Informada;0:29:01.820
2026-03-16;LINHA-TETRA-200;06:00;07:00;0.0;060100801028 - REFRESCO SABORIZADO MARACUJA M DAFRUTA PPB 27X200;DZ2008 -                        CIP final de produçăo;1:00:00.000
2026-03-16;LINHA-TETRA-200;07:00;08:00;0.0;060100801028 - REFRESCO SABORIZADO MARACUJA M DAFRUTA PPB 27X200;DZ2008 -                        CIP final de produçăo;1:00:00.000
2026-03-16;LINHA-TETRA-200;08:00;09:00;6.9;060100801028 - REFRESCO SABORIZADO MARACUJA M DAFRUTA PPB 27X200;DZ2008 -                        CIP final de produçăo;0:59:54.200
